device_id,timestamp,ax,ay,az,azimuth,pitch,roll,lat,lon,speed
bike_v1,1.76351E+12,-0.34477,5.60483,9.96706,-86.1366,-29.33594,-1.9811,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.39025,5.20739,8.57124,-85.23197,-31.25412,-2.60692,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.52194,4.24013,6.29914,-82.03549,-33.85486,-4.73661,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.48602,4.956,8.28873,-83.78847,-30.83276,-3.35579,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.7015,6.05254,8.73884,-82.44853,-34.6205,-4.58952,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.67995,5.84903,8.22408,-82.38004,-35.32861,-4.72637,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.58419,5.43723,8.43956,-83.10176,-32.72955,-3.95969,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.13886,5.08289,8.03494,-88.24496,-32.31351,-0.99011,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.46208,5.72932,8.02058,-84.6927,-35.49442,-3.29728,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.4956,6.2776,8.4228,-84.7504,-36.6501,-3.36742,22.60114,88.43176,0
bike_v1,1.76351E+12,0.17238,4.39815,9.24162,-92.4047,-25.44623,1.06861,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.10056,5.08768,8.47787,-88.74286,-30.96674,-0.67956,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.35195,6.46195,8.95192,-86.40171,-35.80267,-2.25144,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.18196,5.25288,8.4635,-87.7834,-31.8199,-1.23163,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.22745,4.6663,7.82665,-86.90574,-30.79305,-1.6646,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.53391,6.24887,10.28549,-84.56757,-31.24623,-2.97149,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.54348,4.22816,6.49786,-81.74656,-32.96082,-4.78111,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.60573,4.78601,8.23845,-82.04353,-30.08679,-4.20511,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.91219,5.94959,8.01579,-79.88922,-36.40782,-6.49229,22.60114,88.43176,0
